Time,Altitude,Speed,Drag,Drag x,Drag y,Drag z,Mass,Pitch,Heading,X Displacement,X Velocity,Y Velocity,Available Thrust Vertical,Available Thrust Horizontal,Thrust Vertical,Thrust Horizontal,Available Thrust,Thrust,Lift
5.560000000121363,118.89275533414911,12.377862016667743,1997.5080762835223,-1997.4469010288942,2.3394782586128517,15.457012306471519,109208.6640625,89.89913940429688,343.6589050292969,7.415331316151423,0.09687259420166305,12.377482934916884,1373442.4969646442,2417.7412834769625,1373441.1219667746,2417.738862997677,1373444.625,1373443.25,38.24384600862861
5.680000000123982,120.40260356746148,12.714272376281084,2120.1316383320445,-2120.0654500428805,2.557662863447868,16.556260195872014,109154.8203125,89.90109252929688,346.8837585449219,7.8060385444550775,0.10046442038847428,12.71387545001524,1373450.7035716337,2370.9367656427416,1373449.4535734963,2370.9346078175404,1373452.75,1373451.5,39.84867865605184
5.800000000126602,121.95285466441419,13.051174842050209,2249.1857513722903,-2249.114148091678,2.799317473441593,17.72729115412212,109100.9765625,89.89346313476562,350.0053405761719,8.207092798314989,0.10413937048688239,13.05075935527427,1373458.87567124,2553.8385727805476,1373457.375673833,2553.835783653545,1373461.25,1373459.75,40.74502303554813
5.920000000129221,123.54356368549634,13.388529321681505,2387.3950692982444,-2387.317510488137,3.070793424087896,18.997138048684672,109047.1484375,89.897216796875,353.0111083984375,8.618501474091318,0.10791896387407379,13.388094371297274,1373467.5400216582,2463.873356532944,1373466.1650238708,2463.8708899144654,1373469.75,1373468.375,41.215428857577926
6.04000000013184,125.17478208406828,13.726270101744813,2540.565296866824,-2540.4810879924435,3.37559340575481,20.407708492229688,108993.3046875,89.89346313476562,355.8865051269531,9.040265288727824,0.11175776043209647,13.725815134593528,1373476.2506412035,2553.8708801683256,1373474.7506437965,2553.868091041323,1373478.625,1373477.125,42.66591707518539
6.16000000013446,126.84654760081321,14.064283045543355,2716.884968710012,-2716.7931311731663,3.7229663080207342,22.026237413019313,108939.4609375,89.897216796875,358.61358642578125,9.47239287989214,0.11563875691206373,14.063807637445064,1373485.2899930975,2463.9051983351233,1373483.9149953101,2463.9027317166447,1373487.5,1373486.125,43.79328356413922
6.280000000137079,128.55887195211835,14.402268154227905,2951.1743335264355,-2951.0724961996216,4.161947266147002,24.16086162139203,108885.6171875,89.89166259765625,1.168213963508606,9.914876520517282,0.11964600635438409,14.401771169528097,1373494.4196742303,2597.067291193845,1373492.794677135,2597.064218573568,1373496.875,1373495.25,41.91916918028404
6.400000000139698,130.3116770493798,14.739034125447477,3346.004998485476,-3345.887064270372,4.859845534476971,27.669205614991586,108831.7734375,89.89346313476562,3.5064923763275146,10.367683373508044,0.12374760825551577,14.738514629383664,1373504.0005932315,2553.9224790178705,1373502.3755960406,2553.919457463618,1373506.375,1373504.75,39.79145087030136
6.520000000142318,132.10476326325443,15.073939210770478,3779.555880027151,-3779.419628255965,5.670615572308647,31.58746460836508,108777.9375,89.89346313476562,5.566923141479492,10.830746272666147,0.1279936831113891,15.073395800120398,1373513.6255765925,2553.940375916136,1373512.0005794019,2553.9373543618835,1373516.0,1373514.375,49.67505292133365
6.660000000145374,134.24748435395304,15.464886165538685,3904.874571968024,-3904.7297809851398,6.0830753272705165,33.071989428581695,108715.1171875,89.8863525390625,7.576444625854492,11.383897777617676,0.1331756769488191,15.464312734555618,1373524.9230241042,2724.4209971092846,1373523.1730275466,2724.417525947396,1373527.625,1373525.875,49.69929123228144
6.780000000147993,136.12773890723474,15.801059287476882,3959.7072711435717,-3959.556634868314,6.372444974880548,33.945844556092425,108661.28125,89.88296508789062,251.89675903320312,11.869093546323711,0.1378257337436598,15.800458179226242,1373534.884528752,2805.647456576135,1373533.134532403,2805.6438819506475,1373537.75,1373536.0,29.8940835497343
6.920000000151049,138.37247065233532,16.194858839032705,3972.677221620887,-3972.521358005872,6.656843917068831,34.55508358683912,108598.46875,89.88131713867188,251.40859985351562,12.448096048930893,0.143455973594921,16.194223451584076,1373546.9282381793,2845.178373529997,1373545.1782419337,2845.1747485708715,1373549.875,1373548.125,27.8251600234263
7.060000000154105,140.67247459036298,16.59048941371108,3989.3421826376975,-3989.1806547071837,6.947824106429765,35.22047732014387,108535.65625,89.8780517578125,250.96328735351562,13.041068390972214,0.14929421152050476,16.589817667016895,1373559.138828074,2923.48540989871,1373557.388832038,2923.4816852044214,1373562.25,1373560.5,27.775023604045728
7.180000000156724,142.68809392291587,16.931046997336015,3994.52517937249,-3994.359030672298,7.178497684635191,35.718509186085505,108481.8125,89.87026977539062,250.82281494140625,13.56048504303908,0.15442236140788254,16.930342765588005,1373569.6040595577,3110.068477652567,1373567.8540640436,3110.0645152717243,1373573.125,1373571.375,29.525245795246395
7.3000000001593435,144.7446691537043,17.27290447299338,4013.505267816734,-4013.33387180331,7.4313970160109815,36.33927031898115,108427.96875,89.8673095703125,250.5282745361328,14.090232823044062,0.15962987442192042,17.272166836744795,1373580.5665137866,3181.0601578728188,1373578.6915188145,3181.055815592543,1373584.25,1373582.375,31.73697327055369
7.420000000161963,146.8423498282209,17.61600432834747,4045.6904351495627,-4045.5131935507975,7.705423415991521,37.077274941228914,108374.125,89.8658447265625,250.4014434814453,14.630344660632545,0.16489373496051332,17.615232571627534,1373591.859705607,3216.204227473549,1373589.9847107467,3216.1998372565035,1373595.625,1373593.75,36.59967465060764
7.560000000165019,149.3417937355116,18.017773289501324,4114.910125565786,-4114.724625687968,8.078747623653328,38.227347248777896,108311.3125,89.86294555664062,250.14895629882812,15.27361771222786,0.17108142494907386,18.01696104946405,1373605.195168406,3285.7403474820476,1373603.1951741278,3285.7355633840275,1373609.125,1373607.125,40.138001362357464
7.700000000168075,151.89760474523064,18.42103430431302,4201.537606496222,-4201.342875110588,8.488314009557183,39.55063949897998,108248.5,89.860107421875,249.99684143066406,15.931091712787747,0.17735270933549535,18.420180532697515,1373618.7806837382,3353.815168704034,1373616.905689327,3353.8105907346685,1373622.875,1373621.0,45.64756950996899
7.820000000170694,154.13329461589456,18.767501995588788,4359.938444716603,-4359.731609086295,9.013625168031727,41.50051822554422,108194.65625,89.85873413085938,249.87045288085938,16.505967289907858,0.1828053137880691,18.766611664647403,1373630.8248665712,3386.768575359813,1373628.6998730302,3386.7633360617297,1373635.0,1373632.875,48.30559744796828
7.96000000017375,156.7942485443782,19.173175214196444,4350.4016389305725,-4350.189894949738,9.216300222142355,41.920850387522776,108131.8359375,89.860107421875,249.7764892578125,17.189911677356577,0.18916666844495666,19.17224201197727,1373645.1556051231,3353.8795654731066,1373643.1556110845,3353.8746823057836,1373651.375,1373649.25,58.02749801376076
8.100000000176806,159.51210885914043,19.58024315574144,4463.424677223272,-4463.2021804322085,9.676837347919667,43.50292691063224,108069.03125,89.8546142578125,249.61749267578125,17.888185662217438,0.195503904817323,19.57926710224774,1373659.4526957388,3485.6132400477927,1373657.3277025798,3485.60784795132,1373663.875,1373661.75,68.0425971625283
8.240000000179862,162.2870482779108,19.988455289501637,4612.9352783903905,-4612.700043624792,10.219743501777197,45.45048960392094,108006.21875,89.85330200195312,249.50112915039062,18.60083398313145,0.20186023203321493,19.98743598631724,1373674.372454646,3517.112821621732,1373672.2474616112,3517.1073808561487,1373678.875,1373676.75,73.95638556284264
8.380000000182918,165.11921773606446,20.397734738773593,4774.385077609304,-4774.136246136051,10.788419803549797,47.53506733471898,107943.3984375,89.85330200195312,249.4010467529297,19.327891191176604,0.2082500969818294,20.39667164932745,1373689.6224046606,3517.1518671159197,1373687.3724120355,3517.146106305302,1373694.125,1373691.875,81.21661015468379
8.500000000185537,167.59244761918671,20.749343920690823,4919.329712624042,-4919.068738112586,11.291049196983458,49.3972007022803,107889.5625,89.85195922851562,249.37298583984375,19.962575771816773,0.21372714660234496,20.748243150828806,1373702.7895558616,3549.379640864072,1373700.6645629548,3549.3741502975404,1373707.375,1373705.25,87.97538831116968
8.620000000188156,170.10792391584255,21.101650819069093,5075.214376466134,-5074.9405857900365,11.81354801301211,51.375654477126226,107835.7109375,89.84933471679688,249.27162170410156,20.607906400953652,0.21918342304634822,21.10051245626468,1373716.2504833867,3612.3398047265737,1373714.000491166,3612.3338881215564,1373721.0,1373718.75,96.2755699940408
8.760000000191212,173.09613635577261,21.513503104437017,5271.49905772002,-5271.209451850643,12.456824791375812,53.83361198743182,107772.90625,89.85195922851562,249.22732543945312,21.37426515048719,0.22550531411164138,21.512321194560307,1373732.5394565559,3549.4565087955084,1373730.1644644837,3549.4503722799736,1373737.125,1373734.75,104.9413886678364
8.900000000194268,176.1420678208815,21.926174026780636,5485.293581935973,-5484.986959873921,13.138150904405084,56.48999054548129,107710.0859375,89.85195922851562,249.13232421875,22.155173345876392,0.23183208815887443,21.924948377033175,1373748.7894023133,3549.498495480747,1373746.5394098237,3549.492681939714,1373753.375,1373751.125,109.03377035709995
9.020000000196887,178.79887899698224,22.28026480892056,5806.612083998602,-5806.28303400036,14.055481439538882,60.19689825611726,107656.2421875,89.85064697265625,249.21759033203125,22.83612136548618,0.23719128743920553,22.27900222740657,1373763.082698349,3580.9991890288547,1373760.707706418,3580.9929981184378,1373767.75,1373765.375,112.78880037457087
9.18000000020038,182.40743103448767,22.752975229907513,6127.463648709944,-6127.110609666145,15.008082395125944,64.03983636111003,107584.4609375,89.85330200195312,249.40182495117188,23.760740064142738,0.2442406423130561,22.751664297836047,1373782.7470994224,3517.3903006664927,1373780.2471076166,3517.3838997658063,1373787.25,1373784.75,126.50662028354215
9.320000000203436,185.6269552235026,23.16656672288334,6533.927436683269,-6533.546089581024,16.12448635832821,68.72586196317695,107521.6484375,89.85736083984375,249.43362426757812,24.585440571594518,0.250289948062919,23.16521462597971,1373800.1177715429,3420.114038388714,1373797.61777929,3420.1078145876754,1373804.375,1373801.875,136.87979501592972
9.440000000206055,188.43266607483383,23.521564532543856,6698.04980236944,-6697.654900271696,16.612233855269366,70.80978445227505,107467.8046875,89.8546142578125,249.8224334716797,25.303979593358235,0.25541437500107755,23.520177753487914,1373815.0771947275,3486.0081318188836,1373812.5772027757,3486.0017881759745,1373819.5,1373817.0,142.06937091680615
9.560000000208674,191.2810158621287,23.877211803353127,6846.799516699196,-6846.392102542617,17.028122509924966,72.72443302088321,107413.9609375,89.85873413085938,250.1825408935547,26.033298766298685,0.26047521262927453,23.875791006075413,1373830.5742594355,3387.2610693796423,1373828.1992666542,3387.255213693549,1373834.75,1373832.375,154.40274083839233
