Time,Altitude,Vertical Velocity,Horizontal Velocity,Total Velocity,Drag,Displacement
82,12163.938296320926,329.499694070924,103.21510082770949,345.28742437526853,173058.44463195832,2038.3062248560254
83,12500.024672180081,336.0863758591546,107.6924699807884,352.9188577119448,169248.67853188727,2145.9986948368137
84,12842.82198396407,342.79731178398816,112.3325674157436,360.73342327616575,165318.47937224357,2258.3312622525573
85,13192.455746545264,349.6337625811936,117.14073879825592,368.7352988566238,161275.888166989,2375.472001050813
86,13549.052559949332,356.59681340406854,122.12247069981504,376.9286208020867,157129.34568053187,2497.594471750628
87,13912.73992155011,363.6873616007779,127.2833891147594,385.3174770662164,152887.68275608285,2624.8778608653874
88,14283.64602592397,370.90610437385936,132.6292574579022,393.90590017874416,148560.10603076106,2757.5071183232894
89,14661.899552323881,378.25352639991115,138.16597402703033,402.69786020390814,144156.17880740773,2895.6730923503196
90,15047.629439817456,385.72988749357586,143.89956891882971,411.69725775238254,139685.796908848,3039.572661269149
91,15440.964650222715,393.3352104052589,149.83620039156233,420.90791711766326,135159.15940511174,3189.4088616607114
92,15842.033919069088,401.0692688463735,155.98215067304685,430.3335796118561,130586.73417760803,3345.391012333758
93,16250.965494908203,408.9315758391157,162.34382121811208,439.9778971788932,125979.21836584341,3507.7348335518705
94,16667.88686739786,416.9213724896592,168.92772742561107,449.8444263652076,121347.49383105739,3676.6625609774815
95,17092.92448468192,425.03761728405897,175.74049283120124,459.9366227286795,116702.5778658116,3852.4030538086827
96,17526.203460686844,433.2789760049235,182.78884279828787,470.25783576609575,112055.56947745125,4035.1918966069707
97,17967.847273050782,441.6438123639387,190.07959773565707,480.8113044373053,107417.59167443916,4225.271494342628
98,18417.977452491305,450.1301794405244,197.61966587623584,491.60015336062884,102799.73028548955,4422.891160218864
99,18876.713264501537,458.73581201023393,205.41603565695004,502.62738974881387,98212.96993956767,4628.307195875814
100,19344.17138433952,467.45811983798154,213.47576774463676,513.8959011479103,93668.12792731759,4841.782963620451
101,19820.465566340376,476.2941820008573,221.8059867572374,525.4084540328768,89175.78674834424,5063.588950377688
102,20305.706308633668,485.2407422932904,230.41387273289018,537.1676933036014,84746.2262209868,5294.002823110578
103,20800.000514387488,494.2942057538205,239.3066524019035,549.1761427134337,80389.35608883097,5533.309475512481
104,21303.45115072546,503.45063633797344,248.491590317795,561.4362062494521,76114.65009849417,5781.8010658302765
105,21807.492392758468,504.04124203300626,253.48657213613072,564.1923572005397,71931.8721146119,6035.287637966408
106,22312.27360119093,504.7812084324623,258.69027103962355,567.2078320308093,65673.42939573094,6293.977909006031
107,22817.930854986484,505.65725379555585,264.1009671360476,570.4722422329231,60003.2808213832,6558.078876142079
108,23324.585729927785,506.65487494130036,269.7158811570647,573.9737091976571,54857.84755652615,6827.794757299143
109,23832.346628356878,507.7608984290934,275.5325227312883,577.7017405687714,50181.80112505588,7103.327280030431
110,24341.309939363848,508.96331100696847,281.5486573077807,581.6470565411556,45926.78510530177,7384.875937338212
111,24851.561055002276,510.2511156384267,287.7622774847388,585.8014419182176,42050.365153260136,7672.63821482295
112,25363.175263665693,511.6142086634182,294.17157803463664,590.1576194794776,38515.161743522076,7966.809792857587
113,25876.218538180496,513.0432745148015,300.7749340445721,594.709141071824,35288.130030647415,8267.58472690216
114,26390.748233272578,514.5296950920809,307.5708816926784,599.4502935162859,32339.958857161,8575.155608594838
115,26906.813704705106,516.0654714325271,314.55810126377776,604.3760169592681,29644.566782561084,8889.713709858615
116,27424.456860453334,517.6431557482273,321.7354020742073,609.4818337250383,27178.677526231393,9211.449111932823
117,27943.712652693914,519.2557922405795,329.10170903019497,614.7637860690778,24921.460731924282,9540.550820963019
118,28464.609518073692,520.8968653797792,336.6560505888032,620.2183815081029,22854.226713041167,9877.206871551822
119,28987.169772633846,522.5602545601547,344.3975479272511,625.8425446262637,20960.16600510905,10221.604419479072
120,29511.409966857576,524.2401942237291,352.32540515689055,631.633574439089,19224.12626860386,10573.929824635963
121,30037.341205550205,525.9312386926281,360.438900443452,637.5891065456237,17632.420452667815,10934.368725079416
122,30564.969436622727,527.628231072522,368.73737791633823,643.7070794214828,16172.661225067917,11303.106102995755
123,31094.295712312138,529.3262756894114,377.22024026749324,649.985704306401,14833.617554619754,11680.326343263248
124,31625.316425916964,531.0207136048269,385.8869419553012,656.4234382233724,13605.090044383089,12066.21328521855
125,32158.023526740148,532.7071008231844,394.7369829415802,663.0189597358915,12477.802192132263,12460.95026816013
126,32692.404715602355,534.3811888622072,403.76990290040584,669.7711471077185,11443.305226077948,12864.720171060535
127,33228.443623007435,536.0389074050835,412.98527584656256,676.6790585780656,10493.894549810188,13277.705446907097
128,33766.11997180048,537.6763487930409,422.3827051391312,683.7419145058068,9622.536147651324,13700.088152046228
129,34305.40972595113,539.2897541506505,431.9618188222952,690.9590811706106,8822.801563250123,14132.049970868524
130,34846.28522691564,540.8755009645109,441.7222652710651,698.3300560478633,8088.810280795094,14573.772236139588
131,35388.71531887556,542.4300919599174,451.6637091144237,705.8544543988111,7415.17851803401,15025.435945254012
132,35932.665464015976,543.9501451404112,461.78582741250733,713.5319970382046,6796.973590056106,15487.221772666519
133,36478.09784888832,545.4323848723446,472.08830606796516,721.3624991595102,6229.673127910559,15959.310078734483
134,37024.97148279959,546.873633911273,482.57083645465735,729.3458601129294,5709.128540952169,16441.88091518914
135,37573.24228907911,548.2708062795177,493.2331122494455,737.4820540444808,5231.532199854378,16935.114027438587
136,38122.863189994074,549.6209009149615,504.07482645504825,745.7711213155554,4793.3878913833205,17439.188853893636
137,38673.78418601441,550.9209960203345,515.0956686038347,754.2131606319722,4391.484158633078,17954.28452249747
138,39225.952430064564,552.1682440501517,526.2953221340567,762.8083218198517,4022.8701934067567,18480.579844631528
139,39779.31229734384,553.3598672792712,537.6734619314076,771.5567991927992,3684.8339923734598,19018.253306562936
140,40333.80545124677,554.4931539029325,549.2297520299775,780.4588254611077,3374.882526843379,19567.483058592912
141,40889.37090586999,555.5654546232191,560.9638434676822,789.5146661391025,3090.723708564003,20128.446902060594
142,41445.945085551306,556.5741796813182,572.8753722920892,798.7246144114579,2830.2499617455987,20701.322274352682
143,42003.461881850104,557.5167962987961,584.9639577132829,808.0889864234388,2591.5232353205497,21286.286232065966
144,42561.85270834457,558.3908264944661,597.2292004010076,817.6081169636219,2372.7613098509546,21883.515432466975
145,43121.04655359094,559.1938452463662,609.6706809238268,827.2823555108254,2172.3252710422703,22493.186113390802
146,43680.97003256188,559.923478970942,622.2879583284429,837.1120626197575,1988.7080369340338,23115.474071719244
147,44241.54743685568,560.5774042938008,635.0805688576559,847.0976066223651,1820.523838887119,23750.5546405769
148,44802.70078394409,561.1533470884107,648.0480248057033,857.2393606240323,1666.4985677793113,24398.6026653826
149,45364.349865704986,561.649081760894,661.189813509929,867.5376997757215,1525.4609066156531,25059.79247889253
150,45926.412296465634,562.0624307606452,674.505396477884,877.9929988048609,1396.3341792770425,25734.297875370416
151,46488.80356076355,562.3912642979157,687.9942086490735,888.6056297893193,1278.1288525540326,26422.29208401949
152,47051.437061014316,562.6335002507722,701.6556577906325,899.3759601601773,1169.9356351004342,27123.947741810123
153,47614.224165259286,562.7871042449718,715.489124026255,910.3043509202286,1070.9191226253547,27839.43686583638
154,48177.07425515061,562.8500898913286,729.4939594977034,921.3911550662474,980.3119436359751,28568.930825334082
155,48739.89477431669,562.8205191660761,743.6694881582113,932.6367162040466,897.4093644424113,29312.600313492294
156,49302.591277237276,562.6965029205866,758.0150056970507,944.0413673462396,821.5643160222005,30070.615319189346
157,49865.06747874486,562.4762015075825,772.5297795944734,955.6054298834244,752.1828087848877,30843.145098783818
158,50427.22530425656,562.1578255116991,787.2130493061607,967.3292127202329,688.7197043360629,31630.358148089977
159,50988.96494082948,561.7396365729205,802.0640265762237,979.213011568342,630.6748160659698,32432.4221746662
160,51550.184889121505,561.219948292028,817.0818958776931,991.2571083891363,577.5893128237108,33249.504070543895
161,52110.782016329285,560.5971272077829,832.2658149793201,1003.4617709792491,529.0424021211808,34081.769885523216
162,52670.65161016539,559.8695938361055,847.6149156373899,1015.8272526926935,484.6482712731605,34929.3848011606
163,53229.687433927415,559.0358237620273,863.1283044111156,1028.3537922937298,444.0532666486653,35792.51310557172
164,53787.781782703096,558.0943487756817,878.8050636000446,1041.0416139350198,406.93329280726863,36671.31816917177
165,54344.82554074716,557.0437580440629,894.6442523017681,1053.890927255967,372.9914147427919,37565.96242147354
166,54900.70824005789,555.882699310729,910.6449075880777,1066.9019275964783,341.955647773039,38476.60732906162
167,55455.31812017394,554.6098801160538,926.8060457975666,1080.0747963216552,313.5769208130636,39403.413374859185
168,56008.54218920499,553.2240690310483,943.1266639425259,1093.4097012532075,287.6271998638863,40346.54003880171
169,56560.266286103164,551.7240968981733,959.605741227832,1106.9067972035957,263.8977595498883,41306.14578002954
170,57110.37514417612,550.1088580729586,976.242240679381,1120.566226609134,242.19759145607316,42282.38802070892
171,57658.752455836744,548.3773116606258,993.0351108794695,1134.3881202584657,222.35193885953646,43275.42313158839
172,58205.28093857903,546.5284827422885,1009.983287806386,1148.3725981129926,204.20094822530064,44285.40641939477
173,58749.8424021647,544.5614635856698,1027.08569677533,1162.5197702159874,187.598428551594,45312.4921161701
174,59292.317817000345,542.475414835642,1044.3412544776418,1176.8297376872476,172.4107103094451,46356.83337064774
175,59832.58738368059,540.2695666802497,1061.7488711151923,1191.3025938002695,158.51559633114306,47418.58224176293
176,60370.53060366882,537.943219988231,1079.3074526266594,1205.9384251390097,145.80139756608366,48497.88969438959
177,60906.02635108322,535.4957474143998,1097.0159030022921,1220.7373128314057,134.1660471447603,49594.90559739188
178,61438.95294555282,532.9265944695977,1114.8731266836562,1235.6993338568873,123.51628667561137,50709.778724075535
179,61969.188226105085,530.2352805522661,1132.8780310447466,1250.8245624251877,113.76691914825572,51842.65675512028
180,62496.60962604411,527.4213999390248,1151.0295289507565,1266.113071423813,104.84012323309796,52993.68628407104
181,63021.09424877609,524.4846227319811,1169.3265413907045,1281.56493393158,96.6648241538808,54163.012825461745
182,63542.51894453691,521.4246957608206,1187.7680001800434,1297.1802247956773,89.17611666877158,55350.780825641785
183,64060.76038797497,518.2414434380611,1206.352850729305,1312.95902226973,82.31473602902362,56557.133676371086
184,64575.695156541144,514.9347685661703,1225.0800548747782,1328.9014097103986,76.02657309402191,57782.213731245865
185,65087.19980963672,511.50465309556967,1243.9485937671695,1345.0074773300473,70.26223006930452,59026.162325013036
186,65595.15096846958,507.95115883285746,1262.957470814159,1361.277324003063,64.97661360148517,60289.119795827195
187,66099.42539656848,504.27442809889504,1282.1057146727403,1377.7110591234164,60.12856221232725,61571.225510499935
